technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode,elevation,num_seen_cells,cell_tower_distance
4G_LTE,-93,2147483647,-93,-19,-63,2147483647,47,67086,152,15,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724359709721,26251.363706184,2024-08-22 16:48:29.721000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-92,2147483647,-92,-19,-63,2147483647,48,67086,357,15,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724359709721,26251.363706184,2024-08-22 16:48:29.721000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-92,2147483647,-92,-19,-63,2147483647,48,67086,357,15,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724359709721,26251.363706184,2024-08-22 16:48:29.721000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-91,2147483647,-91,-16,-63,2147483647,49,67086,110,15,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724359709721,26251.363706184,2024-08-22 16:48:29.721000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-88,2147483647,-88,-14,-63,2147483647,52,67086,168,15,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724359709721,26251.363706184,2024-08-22 16:48:29.721000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-105,2147483647,-105,-20,-73,2147483647,35,9820,314,15,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724359709721,26251.363706184,2024-08-22 16:48:29.721000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-95,2147483647,-95,-11,-73,2147483647,45,9820,397,15,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724359709721,26251.363706184,2024-08-22 16:48:29.721000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-89,2147483647,-89,-16,-63,2147483647,51,1000,307,15,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724359709721,26251.363706184,2024-08-22 16:48:29.721000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-88,2147483647,-88,-17,-61,2147483647,52,1000,205,15,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.94821428604058,32.91283522437735,112.40389488586864,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,149.7614593505859,13.0,
4G_LTE,-89,2147483647,-89,-19,-61,2147483647,51,2450,250,15,2147483647,2147483647,3,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-89,2147483647,-89,-19,-59,2147483647,51,2450,409,15,2147483647,2147483647,3,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-88,2147483647,-88,-16,-61,2147483647,52,1000,307,15,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-90,2147483647,-90,-19,-61,2147483647,50,1000,47,15,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-102,2147483647,-102,-13,-67,2147483647,38,9820,397,15,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-108,2147483647,-108,-19,-79,2147483647,32,9820,421,15,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-107,2147483647,-107,-19,-79,2147483647,33,9820,314,15,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-92,2147483647,-92,-17,-65,2147483647,48,67086,385,15,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-96,2147483647,-96,-19,-69,2147483647,44,67086,110,15,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-92,2147483647,-92,-17,-65,2147483647,48,67086,168,15,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-85,2147483647,-85,-16,-51,2147483647,55,2450,80,15,133203459,27207,4,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",310,410,1,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-85,2147483647,-85,-16,-51,2147483647,55,2450,80,15,133203459,27207,4,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",310,410,1,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-89,2147483647,-89,-19,-61,2147483647,51,2450,250,15,2147483647,2147483647,3,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-92,2147483647,-92,-17,-65,2147483647,48,67086,168,15,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-96,2147483647,-96,-19,-69,2147483647,44,67086,110,15,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-92,2147483647,-92,-17,-65,2147483647,48,67086,385,15,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-107,2147483647,-107,-19,-79,2147483647,33,9820,314,15,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-108,2147483647,-108,-19,-79,2147483647,32,9820,421,15,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-102,2147483647,-102,-13,-67,2147483647,38,9820,397,15,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-90,2147483647,-90,-19,-61,2147483647,50,1000,47,15,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-88,2147483647,-88,-17,-61,2147483647,52,1000,205,15,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-88,2147483647,-88,-16,-61,2147483647,52,1000,307,15,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-89,2147483647,-89,-19,-59,2147483647,51,2450,409,15,2147483647,2147483647,3,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-89,2147483647,-89,-19,-59,2147483647,51,2450,359,15,2147483647,2147483647,3,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-89,2147483647,-89,-19,-59,2147483647,51,2450,359,15,2147483647,2147483647,3,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",Unavailable,Unavailable,0,1724359710725,26252.367428162,2024-08-22 16:48:30.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-89,2147483647,-89,-19,-59,2147483647,51,2450,409,15,2147483647,2147483647,3,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",Unavailable,Unavailable,0,1724359711725,26253.367914412,2024-08-22 16:48:31.725000,-96.94804445205222,32.912798685741656,112.11651044038612,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,149.1415252685547,13.0,
4G_LTE,-89,2147483647,-89,-19,-59,2147483647,51,2450,359,15,2147483647,2147483647,3,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",Unavailable,Unavailable,0,1724359711725,26253.367914412,2024-08-22 16:48:31.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-85,2147483647,-85,-16,-51,2147483647,55,2450,80,15,133203459,27207,4,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",310,410,1,1724359711725,26253.367914412,2024-08-22 16:48:31.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-89,2147483647,-89,-19,-61,2147483647,51,2450,250,15,2147483647,2147483647,3,2147483647,[5],[FDD],"Band Number = 5, Uplink = 824.0 - 849.0 MHz, Downlink = 824.0 - 849.0 MHz ",Unavailable,Unavailable,0,1724359711725,26253.367914412,2024-08-22 16:48:31.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-90,2147483647,-90,-19,-61,2147483647,50,1000,47,15,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724359711725,26253.367914412,2024-08-22 16:48:31.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-88,2147483647,-88,-17,-61,2147483647,52,1000,205,15,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724359711725,26253.367914412,2024-08-22 16:48:31.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
4G_LTE,-107,2147483647,-107,-19,-79,2147483647,33,9820,314,15,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724359711725,26253.367914412,2024-08-22 16:48:31.725000,-96.9485572,32.912909,112.984156463798,481130141241002,TX,48113014124,11216847,481130141241002,82211,48113,Dallas County,972.79,4,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0,150.2034149169922,13.0,
